0,0,0.349326,0.412519,-0.117449,-0.000296004,-0.00564816,-0.231317,0.972862
0,1,0.294543,-0.00304405,-0.265252,0.00484858,0.00786531,-0.00137056,0.999956
0,2,0,0,0,0,0,0,1
0,3,0,0,0,0,0,0,1
0,4,-0.0460936,-0.0943342,-0.0299052,0.00532247,-0.00715914,-0.0381425,0.999232
0,5,0,0,0,0,0,0,1
1,0,-3.83167,4.30443,0.155514,0.00569878,-0.0124352,-0.239252,0.970861
1,1,-5.08741,4.42874,0.0849481,-0.00425262,0.0124471,0.0278783,0.999525
1,2,-5.34576,4.21218,0.0411379,-0.0139153,-0.00694819,-0.0476036,0.998745
1,3,-4.11554,3.47602,0.196537,-0.00897941,-0.00157061,0.0128287,0.999876
1,4,-5.34576,4.21218,0.0411379,-0.0139153,-0.00694819,-0.0476036,0.998745
1,5,-5.34576,4.21218,0.0411379,-0.0139153,-0.00694819,-0.0476036,0.998745
2,0,-19.0821,12.1608,0.286671,0.0025986,-0.0528724,-0.23233,0.971195
2,1,-18.8424,13.4398,0.0602641,-0.00887282,-0.0279792,-0.0150487,0.999456
2,2,-20.075,12.3067,0.0410544,0.00489221,-0.0116955,0.0158753,0.999794
2,3,-20.075,12.3067,0.0410544,0.00489221,-0.0116955,0.0158753,0.999794
2,4,-12.2084,7.70717,-0.113755,-0.00880553,0.00301475,-0.037621,0.999249
2,5,-20.075,12.3067,0.0410544,0.00489221,-0.0116955,0.0158753,0.999794
3,0,-33.62,26.2863,0.377599,-0.000959703,-0.0108805,-0.237715,0.971274
3,1,-33.8161,26.584,0.27299,0.00420396,0.00804909,0.00732326,0.999932
3,2,-54.5141,58.0055,2.7994,-0.018196,-0.0339117,0.996971,-0.0675808
3,3,-31.7478,24.3107,0.603407,-0.00565575,-0.0099336,0.0196059,0.999742
3,4,-26.2103,18.1046,-0.00938221,-0.00765959,0.00152209,-0.0585624,0.998253
3,5,-40.924,36.5254,0.877253,-0.00784454,-0.000972962,0.997062,0.0761895
4,0,-43.6565,42.198,1.46616,-0.0194841,-0.00807909,-0.284185,0.958537
4,1,-49.0219,49.5068,2.13447,-0.0197198,0.0145925,-0.01091,0.99964
4,2,-54.4357,57.7461,2.74896,-0.0182695,-0.0362837,0.99704,-0.0652795
4,3,-43.6834,40.3095,1.36486,-0.0224243,0.00239955,0.00387887,0.999738
4,4,-44.4031,41.1822,1.30341,-0.00645046,0.0273168,-0.0874066,0.995777
4,5,-49.4335,50.005,2.10313,-0.0251894,0.0172759,0.993942,0.105572
5,0,-52.5585,56.095,2.70193,-0.0201711,-0.00401289,-0.272885,0.961827
5,1,-57.3943,63.521,3.27036,0.000175165,0.0133667,0.00670789,0.999888
5,2,-54.902,59.6051,3.01433,0.00641763,-0.0290774,0.993375,-0.110991
5,3,-55.4194,59.8251,3.06176,-0.0275989,-0.00488738,0.00907775,0.999566
5,4,-53.3774,56.3002,2.6741,-0.0177954,0.00400588,-0.0910466,0.99568
5,5,-61.9225,69.3323,3.90571,-0.0177685,0.0215309,0.988687,0.147374
6,0,-58.1607,65.3311,3.71275,-0.00576111,-0.0103187,-0.280228,0.959861
6,1,-60.7292,68.6977,3.74742,-0.00930106,0.00785457,0.00950648,0.999881
6,2,-60.297,67.9712,3.83321,-0.0119945,0.00786232,0.994469,-0.104045
6,3,-61.6376,69.1417,3.96945,-0.00670033,-0.00337143,0.0224869,0.999719
6,4,-60.773,68.2853,3.90048,-0.0181346,0.0180723,-0.09191,0.995438
6,5,-68.2393,77.2449,4.56277,-0.00750427,0.0210803,0.984826,0.172093
7,0,-67.7498,76.8215,4.41906,-0.0148881,-0.011893,-0.271738,0.962182
7,1,-70.0347,79.1851,4.77366,0.00353791,0.0126533,0.0240205,0.999625
7,2,-71.0068,79.8956,4.90844,0.00128354,0.0128049,0.99628,-0.0852085
7,3,-73.244,82.8295,4.86894,-0.00709651,0.0172989,0.0217388,0.999589
7,4,-72.8053,82.7444,4.98494,-0.0222594,0.0154157,-0.0770815,0.996657
7,5,-76.8502,86.9233,5.13542,0.00707918,0.012105,0.985814,0.167254
8,0,-77.3496,86.8314,5.09138,-0.0169753,-0.0151327,-0.278111,0.96028
8,1,-87.2425,95.1872,5.75832,-0.0261334,-0.00906232,0.0280217,0.999225
8,2,-82.4189,90.8441,5.53041,-0.0352207,0.030893,0.990661,-0.128045
8,3,-86.453,94.7505,5.74119,-0.0222877,-0.00905273,0.021282,0.999484
8,4,-82.8039,91.0163,5.38014,-0.00435778,0.0115847,-0.0881411,0.996031
8,5,-85.9634,94.4655,5.25945,0.0100921,0.0338314,0.986587,0.159372
9,0,-94.2663,98.6498,6.19234,-0.0034268,-0.00889919,-0.256459,0.966508
9,1,-98.306,100.326,5.82457,-0.0134901,0.0165554,0.039803,0.998979
9,2,-96.2874,99.1779,5.76349,-0.0159741,0.030151,0.993721,-0.106558
9,3,-105.382,102.933,5.93344,-0.00224156,0.00184833,0.0365835,0.999326
9,4,-97.5466,100.385,5.72421,-0.0179154,0.00824362,-0.0708438,0.997292
9,5,-103.557,102.811,5.73398,-0.015317,0.0248179,0.981155,0.191006
10,0,-110.429,104.56,5.60294,-0.0205845,0.000111593,-0.259702,0.965469
10,1,-112.921,104.69,5.58219,-0.0200525,0.00636525,0.0508834,0.998483
10,2,-107.95,103.59,5.67919,-0.0203187,0.0410412,0.990939,-0.126264
10,3,-124.242,108.135,5.73151,-0.0116049,-0.00394711,0.0427878,0.999009
10,4,-116.327,105.907,5.26623,-0.0218917,-0.00197663,-0.0451635,0.998738
10,5,-119.19,107.212,5.52347,-0.0105949,0.0275879,0.974826,0.220999
11,0,-124.21,108.872,5.78266,-0.0104136,-0.00707303,-0.234516,0.972031
11,1,-128.322,111.09,5.86366,-0.00908128,0.00529123,0.0644166,0.997868
11,2,-124.034,108.216,5.62618,-0.028219,0.0243426,0.989097,-0.142469
11,3,-136.394,113.256,5.70758,-0.0208305,-0.0159394,0.0499513,0.998407
11,4,-129.584,111.118,5.75376,-0.0241575,-0.00658495,-0.0326911,0.999152
11,5,-131.403,112.332,5.62574,-0.00378815,0.0307207,0.975061,0.219769
12,0,-138.948,115.096,5.59804,-0.0347645,-0.00602565,-0.233239,0.971779
12,1,-147.242,118.908,5.73548,-0.0181212,0.00357655,0.0743206,0.997063
12,2,-143.978,116.826,5.43574,-0.0265224,0.053194,0.986776,-0.150798
12,3,-151.655,120.367,5.37471,-0.024226,-0.0188807,0.0603397,0.997705
12,4,-149.214,119.738,5.58028,-0.0208018,-0.0157343,-0.0397026,0.998871
12,5,-148.181,119.353,5.58648,-0.0231442,0.02635,0.9668,0.253116
13,0,-156.768,123.304,5.67143,-0.0213631,-0.0145645,-0.216191,0.976009
13,1,-164.647,126.732,5.34791,-0.0256619,-0.00663007,0.0867171,0.99588
13,2,-150.026,119.811,5.27558,-0.0113421,0.0449654,0.987516,-0.150536
13,3,-163.318,125.63,5.14309,-0.0323068,-0.00938865,0.0690836,0.997043
13,4,-160.456,124.574,5.30026,-0.0521703,-0.0115871,-0.0550854,0.99705
13,5,-163.585,126.092,5.19612,-0.0208879,0.0342056,0.962953,0.266675
14,0,-171.492,128.929,6.5271,-0.041321,-0.095857,-0.184721,0.977232
14,1,-183.343,132.64,4.10495,-0.0233536,0.00445583,0.0899103,0.995666
14,2,-160.922,125.406,5.55942,-0.0195261,0.048637,0.98577,-0.159719
14,3,-174.177,129.576,4.97194,-0.0321741,-0.00502659,0.0638503,0.997428
14,4,-171.89,128.866,5.30125,-0.027785,-0.0145117,-0.0383281,0.998773
14,5,-177.907,130.761,4.22667,-0.0169519,0.0292209,0.958906,0.281706
15,0,-188.875,133.096,4.5154,-0.0270482,-0.0279392,-0.198863,0.979256
15,1,-195.588,132.688,3.94175,-0.0370396,-0.0299905,0.0960822,0.994232
15,2,-178.025,130.972,5.24432,-0.024383,0.034198,0.9845,-0.170282
15,3,-189.025,133.029,4.0792,-0.0477155,-0.0149594,0.0759814,0.995855
15,4,-187.83,133.103,4.23125,-0.0306073,-0.0268231,-0.0471788,0.998057
15,5,-192.716,132.692,3.58448,-0.0547153,0.0396872,0.953133,0.294905
16,0,-203.344,131.914,3.24847,-0.0334562,-0.0353699,-0.188707,0.980826
16,1,-207.899,132.667,2.6266,-0.0507975,-0.0217127,0.108352,0.992576
16,2,-201.663,131.44,3.05737,-0.019288,0.0553236,0.981623,-0.181616
16,3,-211.254,132.462,2.22958,-0.0390027,-0.0273799,0.0811559,0.995562
16,4,-202.304,131.828,2.79637,-0.03503,-0.0245193,-0.0361286,0.998432
16,5,-200.728,131.868,2.87282,-0.0420522,0.0359528,0.946008,0.319387
17,0,-211.508,133.23,2.52839,-0.0329782,-0.0360087,-0.178801,0.982673
17,1,-219.451,134.931,1.34488,-0.0470449,-0.0163688,0.112757,0.992373
17,2,-219.203,134.909,1.29939,-0.0441216,0.0651167,0.97827,-0.191834
17,3,-227.35,135.682,0.48873,-0.0405674,-0.00782362,0.0857852,0.995457
17,4,-215.531,134.314,1.49331,-0.0536085,-0.0382246,-0.03262,0.997297
17,5,-210.468,133.116,1.98098,-0.0300968,0.0368368,0.945082,0.323353
18,0,-224.03,135.013,1.24257,-0.0348804,-0.0359935,-0.16451,0.985101
18,1,-230.095,136.524,0.351879,-0.0544636,-0.0136915,0.113035,0.992003
18,2,-233.903,137.123,-0.157523,-0.0161445,0.0497746,0.979795,-0.19304
18,3,-237.476,137.729,-0.745402,-0.046536,-0.00580267,0.0868666,0.995116
18,4,-236.049,138.015,-0.551721,-0.0410912,-0.0238439,-0.0366216,0.998199
18,5,-222.763,134.926,0.807273,-0.0529947,-0.00446048,0.941994,0.331388
19,0,-246.084,140.35,-1.06322,-0.0391771,-0.0355866,-0.169841,0.984049
19,1,-249.069,140.639,-2.06126,-0.0555069,-0.00543254,0.10881,0.992497
19,2,-249.572,141.271,-2.17881,-0.0250748,0.053554,0.973507,-0.220877
19,3,-249.471,141.32,-2.22155,-0.0539698,-0.0174821,0.0953445,0.993826
19,4,-249.111,141.074,-2.08973,-0.0395986,-0.0300362,-0.0281529,0.998367
19,5,-248.003,140.273,-2.26156,-0.0242441,0.0454181,0.92805,0.368881
20,0,-264.533,141.671,-3.39345,-0.0500636,-0.0370061,-0.147452,0.987108
20,1,-268.711,142.215,-3.54446,-0.0516709,0.00647704,0.13171,0.989919
20,2,-257.666,142.061,-3.37274,-0.0353661,0.0704938,0.972748,-0.218039
20,3,-258.933,142.023,-3.26023,-0.061702,-0.0247309,0.108187,0.991906
20,4,-257.091,141.932,-2.98134,-0.0614156,-0.0125887,-0.0202767,0.997827
20,5,-270.863,142.185,-3.80783,-0.0277901,0.0367606,0.914619,0.401682
21,0,-283.786,150.123,-4.47337,-0.0482224,-0.0146193,-0.123342,0.991084
21,1,-278.686,146.932,-4.19349,-0.0572267,-0.000198883,0.124371,0.990584
21,2,-281.552,147.581,-4.50917,-0.00308975,0.056381,0.967624,-0.246
21,3,-286.927,150.959,-4.88765,-0.0509424,-0.00403187,0.1163,0.991899
21,4,-274.371,143.757,-4.02073,-0.0476409,-0.00855717,-0.0185177,0.998656
21,5,-289.188,154.356,-5.17361,-0.0343594,0.0409673,0.913983,0.402213
22,0,-300.02,165.34,-6.14638,-0.0517826,-0.00647131,-0.133284,0.989703
22,1,-300.444,172.137,-6.45355,-0.0560045,0.00504717,0.129414,0.989995
22,2,-295.838,159.339,-5.64071,0.00839985,0.0649168,0.96828,-0.241141
22,3,-300.605,166.378,-6.09691,-0.0346773,0.01626,0.113409,0.99281
22,4,-301.375,170.985,-6.42211,-0.0388701,-0.0152578,-0.0269714,0.998764
22,5,-300.132,175.818,-6.44575,-0.0287693,0.0470353,0.896075,0.440464
23,0,-301.659,175.908,-6.61174,-0.061628,-0.00954798,-0.119852,0.990831
23,1,-299.306,184.687,-6.94203,-0.0483461,0.0130146,0.11719,0.991847
23,2,-298.79,186.427,-7.17881,0.01085,0.0401699,0.968507,-0.245487
23,3,-301.455,175.148,-6.83961,-0.0256624,0.0173682,0.118828,0.992431
23,4,-299.988,181.22,-6.93229,-0.0321046,0.00151127,-0.00505372,0.999471
23,5,-298.262,186.541,-6.78091,-0.0227144,0.0604326,0.896944,0.437406
24,0,-301.965,176.245,-6.84454,-0.0499299,-0.00329361,-0.120658,0.991432
24,1,-298.645,187.682,-7.02391,-0.0595,0.0264575,0.125503,0.989954
24,2,-301.057,179.261,-6.79427,0.00382475,0.0402928,0.973065,-0.226951
24,3,-302.184,173.722,-6.6339,-0.0746247,0.00874057,0.119268,0.990015
24,4,-299.525,185.252,-6.90569,-0.0577771,0.00314134,-0.0193323,0.998137
24,5,-298.816,184.212,-6.69037,-0.0380935,0.0384167,0.895986,0.440774
25,0,-296.036,199.674,-7.75015,-0.0612712,0.00128428,-0.120884,0.990773
25,1,-293.069,206.465,-8.19436,-0.0588629,0.0181078,0.111108,0.991898
25,2,-295.196,202.752,-8.05603,0.0276025,0.0405258,0.967111,-0.249586
25,3,-292.234,208.024,-8.44588,-0.0289848,0.0207724,0.110128,0.993278
25,4,-295.862,200.942,-7.80939,-0.0344291,0.00536003,-0.0170368,0.999248
25,5,-296.698,194.276,-7.38498,-0.0178885,0.061027,0.887901,0.455617
26,0,-273.457,222.417,-9.27642,-0.0215653,-0.00779596,-0.107488,0.993942
26,1,-279.249,217.946,-9.05795,-0.0192988,-0.0111016,0.114384,0.993187
26,2,-282.511,220.255,-9.69326,0.0693581,0.0384554,0.961484,-0.26317
26,3,-273.328,216.139,-8.30736,-0.0199546,-0.0147614,0.113268,0.993254
26,4,-280.34,218.649,-9.04193,-0.0363759,0.00615221,-0.0305707,0.998852
26,5,-279.808,218.698,-8.9682,-0.038104,0.0214503,0.853499,0.519257
27,0,-258.595,213.642,-6.9549,0.0169699,0.00680733,-0.100617,0.994757
27,1,-259.759,213.689,-6.97731,-0.000758909,-0.0277457,0.0672095,0.997353
27,2,-263.744,214.881,-7.29415,0.00685682,0.00884857,0.97217,-0.234008
27,3,-254.148,212.137,-6.34645,-0.0133708,-0.014645,0.0745821,0.997018
27,4,-261.634,214.192,-7.25581,-0.0101075,-0.0195638,-0.062294,0.997815
27,5,-261.432,214.526,-7.17275,-0.0232418,-0.000156238,0.834308,0.550808
28,0,-245.845,209.607,-5.3029,-0.0164792,-0.0136345,-0.123463,0.992119
28,1,-246.183,209.982,-5.52797,0.0130482,-0.0221988,0.0692991,0.997264
28,2,-241.381,208.296,-4.92908,0.0112398,-0.00227675,0.970541,-0.240662
28,3,-240.78,208.948,-5.07396,-0.00177555,0.00585875,0.050847,0.998688
28,4,-247.75,210.777,-5.7991,-0.00529092,-0.00456414,-0.0658582,0.997805
28,5,-246.593,210.147,-5.75223,-0.0022157,-0.00689158,0.819184,0.573485
29,0,-230.922,203.848,-3.79297,0.00250802,-0.0187791,-0.122644,0.99227
29,1,-232.164,204.466,-3.89833,0.0139874,-0.00418064,0.089701,0.995862
29,2,-227.345,202.956,-3.53912,-0.00103778,-0.0181396,0.971865,-0.234835
29,3,-228.494,203.009,-3.72222,-0.00150576,-0.0156747,0.0871199,0.996073
29,4,-230.922,203.848,-3.79297,0.00250802,-0.0187791,-0.122644,0.99227
29,5,-230.922,203.848,-3.79297,0.00250802,-0.0187791,-0.122644,0.99227
30,0,-222.134,201.944,-3.29363,0.0188892,-0.0106336,-0.128108,0.991523
30,1,-218.015,201.141,-2.938,0.00473766,-0.00511355,0.0794923,0.996811
30,2,-220.189,201.875,-3.16192,0.017719,-0.0115074,0.968925,-0.246449
30,3,-219.238,201.888,-3.16447,-0.0208268,-0.00670226,0.0559433,0.998194
30,4,-217.81,201.503,-3.19605,-0.00143499,0.00949394,-0.078516,0.996867
30,5,-219.238,201.888,-3.16447,-0.0208268,-0.00670226,0.0559433,0.998194
31,0,-221.343,201.963,-3.11013,0.0153871,-0.0235973,-0.0826548,0.99618
31,1,-219.238,201.888,-3.16447,-0.0208268,-0.00670226,0.0559433,0.998194
31,2,-219.238,201.888,-3.16447,-0.0208268,-0.00670226,0.0559433,0.998194
31,3,-219.238,201.888,-3.16447,-0.0208268,-0.00670226,0.0559433,0.998194
31,4,-219.21,201.491,-2.41099,0.0304527,0.00507253,-0.0181426,0.999359
31,5,-227.877,202.353,-3.5994,0.00159215,-0.00751497,0.811453,0.584368
32,0,-210.027,196.333,-3.27943,0.0169845,0.052455,0.944356,0.324272
32,1,-218.791,201.648,-3.03675,0.030769,0.0140919,0.988793,0.145406
32,2,-219.238,201.888,-3.16447,-0.0208268,-0.00670226,0.0559433,0.998194
32,3,-224.956,205.796,-2.81758,0.0211544,0.0153199,0.98248,0.184529
32,4,-212.141,197.143,-3.69977,0.0373415,0.0131472,0.963461,0.264907
32,5,-219.435,201.197,-3.12353,0.000594299,-0.0124127,-0.808084,0.588936
33,0,-231.448,209.065,-2.21008,0.0216554,0.0238817,0.944152,0.32793
33,1,-226.91,206.973,-2.9011,0.0281784,0.0343764,0.988448,0.144893
33,2,-231.947,209.577,-2.81421,-0.015534,0.0144968,0.0721051,0.997171
33,3,-236.703,212.457,-2.3305,-0.000814162,-0.00143761,0.982658,0.18542
33,4,-231.864,209.043,-2.79561,0.0297675,0.0139167,0.960761,0.275424
33,5,-238.127,213.579,-2.49374,-0.0220634,-0.00860455,-0.824142,0.565888
34,0,-244.867,217.498,-1.84322,0.00607403,0.0209846,0.948852,0.314964
34,1,-247.356,219.211,-2.07842,0.0139001,0.0218283,0.986184,0.163622
34,2,-249.697,221.05,-2.41839,-0.0319817,0.0163802,0.0742112,0.996595
34,3,-254.244,222.407,-2.11732,0.0152446,0.0169782,0.982973,0.182327
34,4,-251.305,220.97,-1.4597,-0.0485653,0.024777,0.967241,0.247937
34,5,-249.826,220.365,-2.20803,-0.0115342,-0.0283388,-0.83722,0.54601
35,0,-257.196,224.329,-1.87429,-0.0073193,0.0309639,0.945295,0.324662
35,1,-263.748,227.442,-1.68491,-0.00408709,0.0226649,0.986715,0.160818
35,2,-260.591,226.047,-2.03454,-0.021878,0.00932918,0.0548675,0.99821
35,3,-263.898,227.541,-1.56038,0.0161224,0.0151786,0.98277,0.183502
35,4,-259.536,225.639,-2.06667,0.021226,0.014483,0.964906,0.261335
35,5,-257.731,224.831,-2.22001,-0.0125799,-0.016304,-0.845519,0.533548
36,0,-274.039,231.453,-1.35551,-4.93146e-05,0.0400437,0.942403,0.332075
36,1,-284.344,235.381,-1.5455,0.0208509,0.0293055,0.98241,0.18324
36,2,-273.384,231.06,-2.06662,-0.0273062,0.00886056,0.0729496,0.996922
36,3,-282.333,233.802,-1.50778,-0.0157249,0.0106968,0.977488,0.210132
36,4,-274.506,231.211,-1.95762,0.0109754,0.0275603,0.960363,0.27717
